Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality,Density,juiciness_scaled,ripeness_scaled,acidity_scaled,size_scaled,weight_scaled,sweetness_scaled,crunchiness_scaled
-2.248008,-2.310955,-0.430174,1.798926,-0.690108,0.448416,-2.872018,bad,1.0280012348710503,0.3955928502284955,0.48181994554295093,0.28709270458542796,0.36168090296037714,0.37393221407231,0.4871592169081333,0.5743353338340069
-3.57002,-1.557672,0.397888,0.287215,4.264961,1.046412,4.213958,bad,0.4363202447045115,0.7674191636088036,0.5274600082000018,0.7786529760030922,0.2641735143718833,0.4321432098544097,0.5495630887935334,0.46378901213975077
1.681675,-1.712904,-1.282322,1.768738,0.038298,-0.936566,2.821766,bad,-1.018570175569001,0.45025213300015754,0.37611578488152886,0.6820754152852038,0.6515217873930435,0.4201474402734595,0.4229401914977173,0.572127787312677
1.652673,-4.980836,0.873584,4.47975,-1.877823,-2.15469,-3.54577,bad,-3.013806118935809,0.306467211454042,0.2831465080233935,0.24035394679282548,0.6493826923743571,0.16761343131774337,0.5854121825092181,0.7703749421385588
1.537329,-2.571462,-1.974853,1.155409,3.027438,-0.77097,1.449095,good,-1.6726816445926669,0.6745559532653475,0.38875435071768333,0.5868520431869697,0.640875286821797,0.353801171850187,0.37075011901441524,0.5272771082222845
1.348564,-2.629308,0.688815,4.579679,3.79394,0.178614,-0.4145,good,-1.9497094687385987,0.7320739440054629,0.46122820214500565,0.45757284946508825,0.6269525824840851,0.3493310414184484,0.5714877408558232,0.7776824125350732
-4.120193,-1.749556,1.30536,1.107399,-0.195565,0.488467,4.210414,bad,0.42462962293271206,0.4327031509121061,0.4848767053699022,0.77840712566407,0.22359450865794317,0.4173151057890685,0.6179514056437062,0.5237662990103773
-1.865762,1.057889,-0.485028,-0.063378,-1.783885,2.255705,-0.150867,good,-0.5670010430054853,0.3135162798376143,0.6197552882532682,0.47586129823130663,0.3898741487542106,0.6342643387512845,0.483025345303831,0.43815132969796505
-3.08335,0.628634,0.350293,-0.157696,-0.27842,1.024365,-0.671465,good,-0.2038801952421879,0.4264857462311369,0.5257773439992379,0.43974696561438936,0.3000687413474042,0.6010930591731641,0.5459762652436233,0.43125417278797445
-1.528953,-2.205766,2.315552,1.345569,3.644528,-0.297463,-2.386929,good,1.4426643592052864,0.7208621297734554,0.4248932030654452,0.32074374722256416,0.41471610634846995,0.382060840943384,0.6940808405744917,0.5411828670170407
4.264395,-2.038459,-3.292644,2.143564,2.024296,1.166679,1.65777,good,-0.47801833554349443,0.5992805955141336,0.5366389883530055,0.6013280080558996,0.8420149770579441,0.3949897230120299,0.271439607560281,0.5995375472306581
1.472628,-0.53348,-4.39963,2.291795,0.149332,0.556242,-0.858438,good,-0.3622639254448509,0.45858407810119833,0.49004940760634125,0.42677648721765543,0.6361031474243753,0.5112890769349894,0.18801564592101788,0.6103771798132491
-2.74335,-1.139141,0.888226,-0.393842,-0.791498,0.545421,-2.001538,bad,0.4152372099804983,0.38798458686957366,0.4892235306472781,0.3474786535448442,0.3251460569240312,0.46448577735650115,0.5865156234256543,0.4139856130680202
1.460309,1.892238,-1.421188,-0.421416,0.514115,0.231571,3.387517,good,1.2957791809815593,0.4859572424453899,0.4652699696453392,0.7213220504861719,0.6351945372755857,0.6987398228917723,0.41247506198659617,0.4119692195414814
3.263621,-2.120195,-1.68795,1.531922,1.758371,0.047135,0.776322,good,-0.6496449802228873,0.5793256943037451,0.45119350325389873,0.5401811994693961,0.7682010787671107,0.38867345946798904,0.3923715169961327,0.5548102327547311
0.094282,1.041114,-0.610461,1.284569,1.107153,-2.003501,2.872205,bad,11.042553191489363,0.5304585668940366,0.29468550733619303,0.6855744122518934,0.5344407426720765,0.6329680272000551,0.4735725448345408,0.5367221429610871
1.791077,0.230726,-0.782682,3.428614,0.178083,-1.697415,1.658262,good,0.1288196989855824,0.4607415411629634,0.31804650677171786,0.6013621385205721,0.6595909299774968,0.5703441627960207,0.4605937374264295,0.6935089152323488
0.375263,-1.445871,-1.181047,2.601463,2.827292,1.732764,1.600088,good,-3.8529537950717225,0.6595370808101273,0.5798435497032766,0.5973265579273762,0.5551650050486537,0.4407827882591189,0.4305724124246453,0.6330221551732332
1.079383,-1.350371,-0.914098,0.044372,2.77897,-1.161796,2.006452,good,-1.251058243459458,0.6559110180620277,0.3589258516507922,0.6255163793626122,0.6070986504716379,0.44816268412453797,0.4506900499879385,0.4460307234197519
1.136051,-0.29527,-1.619187,1.98742,0.019736,-0.840226,2.568846,bad,-0.2599091061932959,0.44885924825345364,0.38346861606498206,0.664530136575968,0.6112783014101565,0.529697087344429,0.3975535896458326,0.588119263673399
-0.223909,-3.138395,3.980794,0.365463,0.71049,1.74195,-0.114347,good,14.01638612114743,0.5006931406316831,0.5805446407065068,0.4783947221537378,0.510971989376069,0.30999063255521664,0.8195757291531096,0.46951102420418117
1.187548,-3.488738,-0.024982,1.056351,2.167241,-1.407849,1.191131,good,-2.9377658839895315,0.6100071287604211,0.340146671962374,0.5689568578439785,0.6150765558814787,0.28291738797743093,0.5176950338602323,0.520033331115159
1.819744,-1.174086,-2.772288,-0.039636,-1.437848,1.648811,-1.098697,good,-0.6451929502171734,0.33948275215176,0.5734361152384182,0.4101095130068288,0.6617053164646591,0.46178535368092977,0.3106543392576651,0.4398875020018413
-0.144186,0.620743,-1.931274,3.209634,0.427105,1.093506,2.252121,bad,-4.30515445327563,0.4794280482954758,0.5310543016581039,0.642558649943109,0.5168521035811144,0.6004832711284099,0.3740342913745693,0.6774956471377142
0.536447,-4.944609,4.392975,-0.078261,0.089745,2.694833,0.572564,good,-9.217329950582256,0.4541126944463204,0.6532702773743753,0.5260463311346008,0.5670534227954274,0.17041292333362335,0.8506382465945524,0.4370629861549363
-2.462904,-0.56298,-2.128612,2.1051,-3.970097,0.64283,-0.268954,bad,0.22858381812689413,0.14946384217674819,0.4966579497125572,0.467669501113888,0.3458308594069805,0.5090094232383415,0.35916263288749817,0.5967248047701958
-2.852333,-0.297597,2.191348,-0.621207,-1.75634,1.390836,0.716829,good,0.1043345920690186,0.3155832451618228,0.5537470284151741,0.5360541187076986,0.31710781844318553,0.5295172651697816,0.6847206592068474,0.3973591782322516
-0.211409,3.164263,-1.108673,3.980779,1.263557,-3.791456,0.126465,good,-14.967494288322635,0.5421950578930386,0.15822576809381095,0.49510005845188937,0.5118939495075626,0.7970373311452779,0.4360266149165287,0.7338868775004734
-2.451891,0.479924,-0.186551,1.473205,0.690805,0.251,-0.247542,good,-0.1957362704948956,0.49921598643284326,0.4667528236733993,0.46915487003576906,0.3466431431612317,0.5896012862501644,0.505518975573954,0.5505164567810683
0.192117,1.363094,-0.104827,-1.51194,-0.659624,2.737157,-0.187721,good,7.095124325280948,0.3978803568882585,0.6565005163925242,0.4733047044405816,0.5416567402292509,0.6578494813440096,0.5116778067073262,0.33222288117435506
1.250977,-4.182938,1.225435,0.361952,-3.253543,0.525503,-2.603124,bad,-3.3437369352114388,0.20323375580618772,0.48770335531499637,0.3057461134627063,0.6197548766159195,0.22927211352953603,0.6119281495826376,0.4692542766277803
0.763503,-2.339086,1.641531,0.879753,-1.780682,0.666351,0.179404,bad,-3.0636238495461052,0.3137566316231811,0.4984531120777846,0.4987724825764672,0.583800349164741,0.3717583517624659,0.6432857067172815,0.5071193155933018
0.853442,-0.951264,-4.72855,-1.131506,3.58212,3.301868,-0.556703,bad,-1.1146205600380577,0.716179059453862,0.6996002117468842,0.44770810461181665,0.5904339629460535,0.47900423490108074,0.16322779001101861,0.3600427351989885
-3.807691,0.218192,1.476908,-0.015662,3.141112,0.216348,3.133728,bad,-0.057302969174757086,0.683086002866512,0.4641081246265961,0.7037164884968542,0.24664365945890526,0.5693755804423332,0.6308794948619008,0.4416406396824549
-2.15483,-1.793587,-1.102181,-0.218417,-1.245246,2.202829,-2.612311,bad,0.8323566128186446,0.35393552598995964,0.6157197028094623,0.3051088033428987,0.3685534150509623,0.4139125487749295,0.4365158608139132,0.4268138510600801
-0.823277,1.277006,-0.501903,-0.763764,0.315998,-1.185311,2.221618,good,-1.551125562842154,0.47109062530484824,0.35713114721567807,0.6404426305042832,0.4667645173686225,0.6511969109224158,0.48175362248830983,0.3869344661134881
-1.035736,-1.051564,-2.121995,2.219771,0.523798,2.306374,1.489581,bad,1.0152818865038966,0.4866838507312607,0.6236224317371212,0.5896605919526747,0.45109421916246195,0.47125341233247825,0.35966129895388654,0.6051103078557738
-1.686956,-2.204779,0.521075,0.700609,-1.900297,0.541469,-2.179683,bad,1.306957027924854,0.3047807718571546,0.4889219073460843,0.3351205811280452,0.4030623090159588,0.3821371127467261,0.5588466276661622,0.4940191196870765
-0.874896,0.011823,-0.537832,-0.586203,2.127165,-3.426365,6.131063,bad,-0.013513606188621276,0.6069998424168749,0.18609012858372287,0.9116442046124132,0.4629572645664169,0.5534281277737396,0.4790459644711921,0.39991890257413026
-0.440815,-0.045823,-1.638421,1.061085,-0.50402,0.851915,-0.129357,bad,0.10395063688849064,0.4095568162205563,0.512615669330497,0.4773534654977769,0.49497369463352825,0.5489734526213004,0.39610408940087055,0.5203795125525505
-1.42612,-1.068556,-2.153527,0.136551,0.738103,1.961177,-2.758997,bad,0.7492749558241943,0.5027652086475616,0.5972764148590384,0.29493306891010196,0.4223007404446208,0.4699403318032091,0.3572850048016486,0.4527714624812887
-3.918492,-0.289519,2.678073,-1.298396,0.766755,0.360116,-2.206017,good,0.07388531098187773,0.504915242790572,0.4750807407111166,0.3332937688177138,0.23847133109653512,0.5301415039006806,0.7214009132740808,0.34783863294164274
-2.771411,-1.084593,-1.723839,1.382401,0.189274,3.654687,0.308341,bad,0.39135047093339814,0.4615813091405716,0.7265279525120367,0.5077169535591207,0.32307636706404375,0.4687010502325942,0.38966687343309625,0.5438762668273502
0.602284,-2.205631,-0.261153,1.9548,3.788698,-2.590966,2.892829,good,-3.662111229918111,0.7316805865093836,0.24984918834940312,0.6870051169336081,0.5719093499295992,0.38207127325691104,0.4998968679897458,0.5857338732028218
-1.099458,-1.206552,2.136786,1.920249,-1.230805,-2.158367,-0.900826,bad,1.0974061764978744,0.3550191726135536,0.282865873185719,0.423835995070229,0.44639428768253886,0.45927649819227323,0.6806087931173382,0.5832072752215554
1.949866,-0.78061,-3.134467,0.115947,0.418512,-1.729953,1.378138,bad,-0.40034033107916134,0.4787832331554895,0.3155631517681139,0.5819296948500599,0.6713027001630764,0.4921917610688005,0.2833600401404706,0.4512647615231105
0.201485,-0.964008,-0.82737,1.024787,-2.597412,1.525534,0.864787,bad,-4.784514976300965,0.2524695526890434,0.5640274068119852,0.5463180928784288,0.5423476940301976,0.47801942450412893,0.4572259893268732,0.5177251623593866
-1.586743,-2.823857,3.472992,1.762575,0.683963,0.42757,-2.179353,good,1.7796561888094038,0.49870256560335574,0.48022894368650226,0.3351434735128864,0.41045370026854855,0.33429699575644395,0.7813070838691212,0.5716771079297779
-0.013655,-1.087966,-1.956035,1.994036,-2.108648,-0.418797,-1.570351,good,79.67528377883559,0.28914619962029964,0.4156327876739867,0.37739046791618397,0.5264796538150341,0.4684403969472114,0.37216826893693244,0.5886030694169102
-1.875732,-1.104573,0.106935,2.808359,-2.198679,1.819625,0.099815,bad,0.5888757029255779,0.2823903108889939,0.5864729276296408,0.49325132494880086,0.38913879335333124,0.4671570678305934,0.5276364773360909,0.6481517611450458
0.107725,1.736156,-0.756677,0.161797,-1.477468,1.7827,0.579767,good,16.116556045486192,0.33650968385823515,0.5836547493916397,0.5265460094619083,0.53543225547589,0.6866783683738,0.4625535093859927,0.4546176172274625
0.782667,-1.865944,-0.643716,1.095487,1.036936,2.835645,-1.277183,good,-2.3840841635075964,0.5251895124678267,0.6640172865564846,0.39772778512569384,0.5852138246815366,0.4083210605536297,0.4710664030727537,0.5228952146668606
1.625461,-1.53499,-5.016761,0.309944,1.110964,2.913674,-0.746742,bad,-0.9443413283985282,0.5307445427462987,0.6699725913562943,0.43452493514864865,0.6473756220465008,0.4338959930797441,0.14150781938084478,0.4654511071736486
0.471149,-1.879178,-3.945109,0.457822,1.827045,2.926514,0.151745,bad,-3.9885004531475183,0.5844789626527993,0.670952561798432,0.49685375387245506,0.5622372505821256,0.40729838472239455,0.22226896300744853,0.47626492605801424
0.024338,-2.215909,1.309568,1.569843,-2.798335,-1.290025,-1.231202,bad,-91.04729230010683,0.23739237447753686,0.34913919823764067,0.40091752678443715,0.5292818963171012,0.38127702645371964,0.6182685262130522,0.557583267458433
1.837041,-1.358521,-1.228704,2.7566,-0.909358,0.283966,0.467697,bad,-0.739515884512104,0.37914042157237937,0.4692688443584078,0.518771616828095,0.6629810880162147,0.44753288149309123,0.42698091647090936,0.6443668002202574
0.536355,1.633846,-0.955547,0.810189,-0.366008,-0.840467,2.442705,good,3.0462026083470835,0.41991317920202903,0.38345022253877065,0.6557796265266966,0.5670466371688596,0.6787722202482396,0.4475663973076103,0.5020323351305419
0.008339,-0.258309,-0.589022,2.216559,2.347407,-0.439728,-4.797639,good,-30.976016308909944,0.6235267103397042,0.4140352984742684,0.1535107137054766,0.5281018611055999,0.5325533002353375,0.475188216860731,0.6048754251399094
0.494946,-1.537673,-0.202695,1.305194,-1.376384,1.45128,0.825067,bad,-3.1067490190849103,0.34409498510464265,0.5583602163750313,0.5435626821939008,0.563992441402058,0.43368866050794386,0.5043023419067674,0.5382303795783665
0.586695,-1.333886,-0.292023,1.136495,-1.937564,-0.40092,-0.921239,bad,-2.2735595155915767,0.3019842717033234,0.41699719044611244,0.4224199276406401,0.5707595550104108,0.44943658552078336,0.4975704630525523,0.5258939912584434
-2.345912,-0.103097,1.150391,1.62803,-1.399632,0.358786,-2.620726,bad,0.04394751380273428,0.342350464870219,0.47497923286936866,0.304525047529447,0.3544598161832768,0.5445475242883577,0.6062727322808317,0.5618382863214456
-3.023822,-0.847655,-3.926479,0.630642,-3.392708,4.042268,-0.760862,bad,0.2803256937743029,0.19279087218507757,0.7561087877093999,0.43354541856089596,0.3044593367640085,0.4870107650656903,0.22367294499578394,0.4889026691948978
1.601267,-0.984489,0.529442,1.660762,-0.875868,0.767274,1.895399,bad,-0.6148187653901567,0.38165349721978337,0.5061557255459976,0.6178125368966279,0.6455911497727922,0.4764367266274834,0.5594771760986047,0.5642318669738959
0.155221,-0.735738,-1.377106,3.192885,-2.946156,-1.046913,-0.594522,good,-4.739938539244045,0.2262999482226874,0.36769391584893063,0.44508456793814677,0.5389354089483238,0.49565930753239307,0.4157971411068217,0.6762708493145475
-1.339887,-2.49856,0.710462,0.376362,0.590041,2.692043,-1.365127,bad,1.8647542665911379,0.4916546978531175,0.6530573398717612,0.39162703393636505,0.4286610114861481,0.3594347757075774,0.5731190880432357,0.47030803127771953
3.256911,0.976144,-0.403344,6.297873,-4.283278,-5.864599,3.499264,bad,0.2997146682853784,0.1259628704141434,0.0,0.7290740363311861,0.7677061705685249,0.6279473797196752,0.489181161983122,0.9033281389054846
-0.85442,0.216672,0.783628,-0.093936,1.778851,-2.46949,2.544448,bad,-0.2535895695325484,0.5808625049713724,0.2591204414202061,0.6628376262567053,0.464467509018614,0.5692581203196584,0.5786329767259276,0.4359167263258039
-2.476002,-0.45207,0.931481,1.458112,0.692759,0.409611,0.288334,good,0.18258062796395158,0.4993626137787682,0.47885828253616347,0.5063290506999729,0.34486479270279624,0.5175801483737723,0.5897753787077503,0.5494127566470273
-1.994719,0.459086,-1.078758,0.677493,0.283108,0.336913,-0.813439,bad,-0.23015071295756445,0.4686225734074724,0.4733098486418861,0.4298981066887803,0.38036269174004855,0.5879910006999696,0.4382810497625327,0.4923287246497417
0.600956,-1.304681,0.785337,1.771355,1.12384,1.413787,2.347861,good,-2.1710091920207133,0.5317107524219025,0.5554986874196524,0.6492002163815964,0.5718114008852293,0.4516934426804647,0.5787617692765484,0.5723191596873398
2.779673,-1.913361,-1.158086,1.897359,1.109105,-0.55788,0.801162,good,-0.6883403191670387,0.5306050441607948,0.40501773868614965,0.5419043717101736,0.7325066178298238,0.4046568456609535,0.4323027844286265,0.5815334068012148
-2.802673,-1.628474,-3.316331,1.044711,0.06332,4.655383,-1.606343,bad,0.5810431684324214,0.4521297734554977,0.8029027579298993,0.3748936718094988,0.3207705816535834,0.426671886429662,0.26965452321472544,0.5191821372133345
-2.808064,-1.28315,0.777267,1.713833,-0.502567,1.008791,0.939703,bad,0.45695183585559307,0.4096658487352078,0.5245887100688758,0.5515150804625705,0.32037295868807286,0.45335728077343157,0.5781536031656591,0.5681127700291995
1.360929,-0.969685,-2.874482,0.905056,-0.131909,0.135906,1.612088,bad,-0.7125169645146807,0.4374798706317582,0.4579686555996152,0.5981590082852397,0.6278645854461586,0.47758072640121807,0.3029528612482207,0.5089696385570361
-2.344257,-4.028972,0.283568,-0.518437,-0.543547,2.68718,-4.921963,bad,1.7186562736082267,0.4065907266082858,0.6526861875150545,0.14488625051455845,0.3545818837046866,0.24117005119252155,0.5409477790293624,0.40487440136717534
0.530865,-0.814332,0.016463,1.480458,2.033641,-2.741934,-0.533809,good,-1.533971913763386,0.5999818404208219,0.23832705612910451,0.44929628115289383,0.5666417122791076,0.48958584642614433,0.5208183850951524,0.5510468441839836
1.471952,-0.543596,-3.706614,0.456446,2.417321,2.136522,-0.393622,bad,-0.3693028033522832,0.6287730277721497,0.6106590408073734,0.4590211743460444,0.6360532878204641,0.5105073489080304,0.24024226866005488,0.4761643038235717
-1.338021,-0.414034,-1.038988,2.193988,0.339238,2.055289,-0.240022,bad,0.3094375947761657,0.4728345452226049,0.6044592013271425,0.4696765389266968,0.4287986416945775,0.5205194333909146,0.44127817073280107,0.6032248841125828
-2.320641,-2.170683,0.367266,-0.145761,-0.912549,0.934792,-3.128402,bad,0.9353807848779712,0.378900970261813,0.5189409816617306,0.2693071252062223,0.35632372454191485,0.384771928761672,0.5472553734716435,0.4321269390438401
-1.218793,0.556168,1.294597,1.164562,0.66153,-0.801403,0.939596,bad,-0.45632687421079704,0.4970192026293869,0.38643165286210895,0.5515076577802129,0.4375925186991954,0.5954931478246462,0.6171402914117978,0.527946436210549
3.927185,-3.192722,-2.852996,6.475084,0.78767,-0.907341,0.724561,good,-0.8129797806826008,0.5064846956769695,0.3783462861409893,0.5365904942216153,0.8171434429826665,0.3057924377627494,0.3045720752579563,0.9162869810477728
-0.348625,1.836154,-0.191223,3.549382,-0.850151,-3.651885,1.656621,bad,-5.26684546432413,0.38358329018557286,0.1688780620641841,0.6012483009341342,0.5017733349953202,0.6944058534706606,0.5051668873372657,0.7023402713436504
-0.791567,-0.472793,1.087454,-1.489113,-1.467249,3.520587,2.135494,good,0.5972874058670965,0.3372765133607978,0.7162932144831693,0.6344681342858971,0.4691033458301956,0.5159787496091746,0.6015297148680638,0.333892142617392
0.429784,-1.90391,-1.474213,1.097045,-2.203614,0.726146,-1.66203,bad,-4.4299229380339895,0.2820199905450125,0.5030167672637362,0.3710306165529702,0.5591863001149868,0.40538718488424225,0.40847902629515837,0.5230091459468471
1.831696,-1.400384,-2.133087,-0.467853,1.395362,0.614227,0.586655,good,-0.7645286117346983,0.5520856501804702,0.49447492054149317,0.5270238359673219,0.662586857863988,0.4442978597065568,0.3588253908371599,0.40857343850891886
-0.915869,-2.117531,-0.722325,2.038503,-1.550706,2.45531,-2.058735,bad,2.312045718328713,0.3310139348506337,0.6349894782924335,0.34351084828495115,0.4599352267690018,0.38887932378825585,0.4651423225509577,0.5918547910004526
-1.346614,-1.262771,0.383208,-0.219119,-2.547748,0.792741,-1.052173,bad,0.9377379115321838,0.2561963185580393,0.5080994099112561,0.41333692304426545,0.4281648494217835,0.4549320964576345,0.54845678414572,0.4267625161701247
-0.06209,-0.213947,-0.242226,2.850387,1.908285,0.217774,-0.247001,good,3.4457561604123046,0.5905751784066094,0.4642169593501544,0.46919239967273607,0.5229072426975226,0.5359814357367167,0.5013232322996344,0.6512251268929741
-2.152251,-0.860864,-0.752832,0.072131,-1.098922,1.34993,-1.487431,bad,0.39998308747446276,0.36491561798848887,0.5506250135470991,0.38314269988902055,0.3687436338652921,0.48599002114436757,0.4628432737845515,0.44806064537170626
0.648403,-0.597958,-0.348552,1.205653,0.685867,2.032251,-2.212948,good,-0.9222011619317,0.4988454409701117,0.6027009023360236,0.3328129593651845,0.5753109402739476,0.5063064494416857,0.49331036118359833,0.5309512823119128
-0.922407,-2.287547,2.111653,0.852656,0.456668,2.057953,1.561895,good,2.4799757590738145,0.48164644349894564,0.6046625222973804,0.5946770765508863,0.4594530047418254,0.37574109996150085,0.6787147362567459,0.5051378034663482
1.931474,-0.322817,-2.58281,0.634082,0.813084,0.786991,-3.261756,bad,-0.16713504815493246,0.5083917516489947,0.5076605602194889,0.26005624312101183,0.6699461649040018,0.5275683544501389,0.3249336575177735,0.489154224781004
0.732457,-1.331405,-1.639145,1.553625,0.132916,1.352321,-1.03798,bad,-1.8177244534491444,0.45735222830042843,0.5508074986971888,0.4143215037050285,0.5815104952253529,0.44962830826049127,0.3960495277820002,0.5563972998725403
2.214349,-0.029326,-1.643311,3.375368,-0.310932,-0.733332,1.010299,good,-0.013243621488753582,0.42404605929627875,0.39162694631746336,0.5564123859178813,0.690810122679703,0.5502482813343037,0.3957355723894395,0.6896152150178685
3.951104,-0.041957,-5.216879,-0.823365,1.58215,-0.824404,1.338036,bad,-0.010619057357133602,0.5661021438808971,0.3846761777733545,0.5791477844958064,0.818907632133482,0.5492722031701559,0.12642665633512779,0.382576046204326
1.716021,-3.910784,-2.835854,1.298778,0.993305,0.547552,0.24613,good,-2.278983765350191,0.5219154604053637,0.48938617215913127,0.5034013227913671,0.6540550388071459,0.2503031939416541,0.3058639195544698,0.5377611991596288
-1.184769,-0.718004,-0.893006,2.181661,1.30656,-2.674952,0.408959,good,0.6060286857606841,0.5454219850971387,0.24343923526892247,0.5146969110680797,0.44010202042031055,0.49702972714786264,0.45227957162497395,0.6023234522201608
-2.165809,-2.176449,2.300174,-0.551487,-0.902726,2.762635,-2.031178,good,1.0049127139096754,0.37963808408935706,0.6584450402963234,0.34542250116092144,0.3677436390282688,0.38432635305947294,0.6929219337029607,0.4024575664483349
0.661482,-0.17253,-1.292935,2.287007,-1.045619,-1.026659,0.461087,good,-0.2608234237666331,0.3689154529014054,0.3692397352675487,0.5183130754226386,0.576275605598732,0.5391819922504139,0.42214038146861343,0.6100270495381688
-0.877527,-0.403725,0.783132,0.90313,-0.130448,0.35969,0.483467,bad,0.460071314045038,0.43758950346307673,0.475048227673083,0.5198655953400539,0.4627632103979401,0.5213160757623972,0.5785955974953203,0.5088287966794662
-3.179953,-1.644597,2.723189,-0.850852,0.524518,1.417132,-0.756864,good,0.517176511728318,0.48673787923129447,0.5557539834577325,0.4338227632717908,0.2929436121807898,0.4254259590889483,0.7248009160323063,0.38056601469406376
0.892741,-2.57026,0.686403,2.202009,-0.332588,-1.841035,1.40297,good,-2.87906570886741,0.4224210020785964,0.30708518629665504,0.583652312123932,0.593332531842659,0.35389405807877583,0.5713059692747247,0.6038114327626287
-3.42702,-1.288881,-1.151083,0.017909,-0.329816,3.943561,-1.146542,bad,0.37609380744787013,0.4226290118037264,0.7485753030963096,0.40679046405916397,0.27472073827617055,0.45291440974510994,0.4328305399768988,0.4440955735723306
1.815654,-1.400694,-1.194499,1.699903,0.876602,-0.030886,0.557725,bad,-0.7714542528477342,0.5131581159061405,0.4452388090275732,0.5250169368962394,0.6614036511096344,0.4442739040236428,0.4295586515171258,0.5670941161587169
0.003216,2.264157,-1.134656,2.252035,-1.273472,-1.636351,0.874232,good,704.0289179104477,0.3518174587094692,0.3227070141766004,0.5469733006809305,0.5277240049653085,0.7274803830003673,0.4340685009067102,0.6074696652482539
-2.628903,-2.051181,-1.242759,0.028319,-0.474314,1.340059,2.258238,bad,0.7802421770601654,0.4117859420844495,0.5498716421892844,0.6429829915130298,0.3335873026175554,0.39400661269580095,0.42592171266811524,0.4448568217267974
-2.177589,1.459745,1.833741,3.119199,-1.906023,-4.281312,1.689842,good,-0.67034917975798,0.3043510952027194,0.12083913250940514,0.6035528703790161,0.36687478380034916,0.6653183223417962,0.6577709121911381,0.6708824409082034
-0.047807,1.481495,-1.24182,1.153463,0.707333,0.402332,-2.650828,bad,-30.989081096910493,0.5004562406669517,0.4783027369872289,0.3024368458067464,0.5239607112221725,0.6669990839655959,0.42599247697767223,0.5271348038122371
2.097623,-3.290629,-2.174482,0.619759,0.308669,1.107863,1.193854,good,-1.5687418568541631,0.4705406601982545,0.5321500520971825,0.5691457547043505,0.6822007852150048,0.29822653761096307,0.3557058076698414,0.4881068321473413
-0.125752,0.024645,0.003256,1.456974,-0.178902,2.083774,-0.131764,good,-0.1959809784337426,0.4339535354899709,0.6066332245393147,0.47718648983016215,0.5182117366262308,0.5544189657296181,0.5198230877188805,0.5493295385490653
-2.480183,-1.328741,0.882917,3.432894,0.627785,0.523801,2.035406,good,0.5357431286320404,0.494486991888221,0.48757345580623324,0.6275249433344106,0.3445564154780142,0.44983417258075803,0.5861155300077223,0.6938218971825043
4.462674,-1.132733,0.826322,-2.598246,5.461807,0.313966,5.918888,good,-0.25382382849385815,0.8572299888191021,0.47155849492415,0.8969254417224397,0.8566394036909384,0.46498096450525095,0.5818504542895343,0.25278499090670425
2.486322,1.012876,0.011565,2.259574,-2.040435,-0.946572,0.127213,good,0.4073792533710437,0.2942648747214155,0.37535211009616837,0.4951519478575295,0.7108699837071206,0.630785896315786,0.5204492651929051,0.6080209668655954
-0.784981,-2.564695,-2.836162,1.629182,-0.846003,5.548138,-2.17899,bad,3.2672064674176826,0.383894554377434,0.8710393242905364,0.3351686551362118,0.46958910818427696,0.354324101225279,0.30584070825804427,0.5619225281921416
0.829708,-1.06049,-4.084788,-1.225554,3.740485,2.823865,-1.932296,bad,-1.2781484570475394,0.7280627030758725,0.6631182171010032,0.3522820308514428,0.5886834188051839,0.47056364321735017,0.21174256471712632,0.35316532247744226
2.069824,-1.987112,-2.658364,2.204464,0.340968,0.276198,1.030098,good,-0.960039114436783,0.4729643637018527,0.46867597750525164,0.5577858596374929,0.6801504196393735,0.3989576341429375,0.31923980592643186,0.6039909586242249
-0.465843,-0.517544,-0.71975,0.881698,0.21478,-0.701367,1.82112,bad,1.1109837434500465,0.46349526875426783,0.3940665689952616,0.6126597385523161,0.4931277091798464,0.5125205535895582,0.46533637803243727,0.5072615468767253
0.26823,-1.157147,2.571969,-0.329585,-1.242082,2.22625,3.041631,good,-4.314010364239644,0.3541729512317747,0.6175072330061371,0.6973276401128414,0.547270592348321,0.46309433856118454,0.7134047723781956,0.4186845105379121
-2.430002,-1.181757,-2.519679,-0.75367,-0.798758,3.182404,-2.763581,bad,0.4863193528235779,0.38743979949423313,0.690482517907357,0.2946150728733981,0.3482576059866928,0.4611925664434048,0.32969129503283534,0.3876726062548126
-4.389032,-2.012014,0.416052,1.155302,0.845483,1.777486,5.614975,bad,0.45841862169152564,0.510822959110931,0.5832568081233138,0.8758427345883264,0.20376580147469364,0.39703329731738074,0.5509319523918225,0.5272692836735305
-1.720686,1.30905,0.277338,1.61223,1.674737,-1.294769,-1.45584,good,-0.7607721571512758,0.5730498337873228,0.3487771281615113,0.3853341948269593,0.40057449179713633,0.6536731557717508,0.54047827780621,0.5606828856643298
-3.00549,-0.487317,2.240184,-0.952809,1.930097,-0.252654,-2.337146,bad,0.16214227962828023,0.592211941799299,0.42831310147212315,0.3241972369030239,0.3058114466144518,0.5148563872264589,0.6884010061946279,0.3731102435043448
0.087577,-0.274183,2.016604,-0.402175,4.107584,-3.346774,3.991479,good,-3.1307649268643596,0.7556096590951726,0.19216464785632226,0.7632194157391667,0.5339462032575433,0.5313266147173514,0.6715517151075622,0.41337624891132735
